CODMEC,CODEOL,ANO,TIPOESC,NOME,DEP,DEPADM,SITUAÇÃO,MAIS EDUCAÇÃO,Qtde_Docentes,NUM_FUNC,MERENDA,SETEDU,DISTRITO,SUBPREF,CORED,ZONA,DTURNOS - EMEF,T2D3D - EMEF,DTURNOS-EMEI,T2D3D - EMEI,CL_CRECHE,CL_PRE,AL_CRECHE,AL_PRE,0,1,2,MENOR3,3,4,5,6,6fund,0A3,0A4,4A6,5A6,>6,TotalEdInf,CLEM1S,CLEM2S,CLEM3S,CLEM4S,CLEMMU,ALEM1S,ALEM2S,ALEM3S,ALEM4S,ALEMMU,CLEM,ALEM,CLEF1S,CLEF2S,CLEF3S,CLEF4S,CLEF5S,CLEF6S,CLEF7S,CLEF8S,CLEFMU,ALEF1S,ALEF2S,ALEF3S,ALEF4S,ALEF5S,ALEF6S,ALEF7S,ALEF8S,ALEFMU,ALEFAC,CLEF1A4,CLEF5A8,CLEF1A8,ALEF1A4,ALEF5A8,ALEF1A8,CLE9F1S,CLE9F2S,CLE9F3S,CLE9F4S,CLE9F5S,CLE9F6S,CLE9F7S,CLE9F8S,CLE9F9S,CLE9FMU,ALE9F1S,ALE9F2S,ALE9F3S,ALE9F4S,ALE9F5S,ALE9F6S,ALE9F7S,ALE9F8S,ALE9F9S,ALE9FMU,ALE9FAC,CLE9F1A5,CLE9F6A9,ALE9F1A5,ALE9F6A9,CLE9F1A9,ALE9F1A9,CLFUNDI,ALFUNDI,CLFUNDII,ALFUNDII,CLFUND,ALFUND,TEG,TIPOENSEJA,CLEJA1A4,CLEJA5A8,CLEJAMED,ALEJA1A4,ALEJA5A8,ALEJAMED,TOTALEJA,ALES1A4_SEMI,ALES5A8_SEMI,ALESMED_SEMI,ALES1A8_EXAME,ALESMED_EXAME,ALEDPROF,EE_VIS_MED,EE_BVIS_MED,EE_INTELECTUAL_MED,EE_AUD_MED,EE_BAUD_MED,EE_Surdo_Cegueira_MED,EE_FIS_MED,EE_MEN_MED,EE_Transtornos_MED,EE_Down_MED,EE_MUL_MED,EE_SUP_MED,EE_Autismo_MED,EE_Asperger_MED,EE_Ret_MED,EE_TDI_MED,EE_CON_MED,EE_OUT_MED,TOT_EE_MED,EE_VIS_CRE,EE_BVIS_CRE,EE_INTELECTUAL_CRE,EE_AUD_CRE,EE_BAUD_CRE,EE_Surdo_Cegueira_CRE,EE_FIS_CRE,EE_MEN_CRE,EE_Transtornos_CRE,EE_Down_CRE,EE_MUL_CRE,EE_SUP_CRE,EE_Autismo_CRE,EE_Asperger_CRE,EE_Ret_CRE,EE_TDI_CRE,EE_CON_CRE,EE_OUT_CRE,TOT_EE_CRE,EE_VIS_FUND,EE_BVIS_FUND,EE_INTELECTUAL_FUND,EE_AUD_FUND,EE_BAUD_FUND,EE_Surdo_Cegueira_FUND,EE_FIS_FUND,EE_MEN_FUND,EE_Transtornos_FUND,EE_Down_FUND,EE_MUL_FUND,EE_SUP_FUND,EE_Autismo_FUND,EE_Asperger_FUND,EE_Ret_FUND,EE_TDI_FUND,EE_CON_FUND,EE_OUT_FUND,TOT_EE_FUND,EE_VIS_EJA,EE_BVIS_EJA,EE_INTELECTUAL_EJA,EE_AUD_EJA,EE_BAUD_EJA,EE_Surdo_Cegueira_EJA,EE_FIS_EJA,EE_MEN_EJA,EE_Transtornos_EJA,EE_Down_EJA,EE_MUL_EJA,EE_SUP_EJA,EE_Autismo_EJA,EE_Asperger_EJA,EE_Ret_EJA,EE_TDI_EJA,EE_CON_EJA,EE_OUT_EJA,TOT_EE_EJA,EE_VIS_EP,EE_BVIS_EP,EE_INTELECTUAL_EP,EE_AUD_EP,EE_BAUD_EP,EE_Surdo_Cegueira_EP,EE_FIS_EP,EE_MEN_EP,EE_Transtornos_EP,EE_Down_EP,EE_MUL_EP,EE_SUP_EP,EE_Autismo_EP,EE_Asperger_EP,EE_Ret_EP,EE_TDI_EP,EE_CON_EP,EE_OUT_EP,TOT_EE_EP,EE_VIS_PRE,EE_BVIS_PRE,EE_AUD_PRE,EE_BAUD_PRE,EE_INTELECTUAL_PRE,EE_Surdo_Cegueira_PRE,EE_FIS_PRE,EE_MEN_PRE,EE_Transtornos_PRE,EE_Down_PRE,EE_MUL_PRE,EE_SUP_PRE,EE_Autismo_PRE,EE_Asperger_PRE,EE_Ret_PRE,EE_TDI_PRE,EE_CON_PRE,EE_OUT_PRE,TOT_EE_PRE,TOT_EE,TIPO_EE,EE_Creche,EE_Pre,EE_Fund,EE_Med,EE_EJA,EE_EP,ALEDESP,TOTAL_ALUNOS
35105065,,2013,ESC.PART.,SAO PAULO COLEGIO METROPOLITANO,privada,,,,27.0,49.0,,9004.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,2.0,2.0,10.0,13.0,,,,5.0,5.0,7.0,6.0,5.0,11.0,5.0,12.0,18.0,11.0,0.0,23.0,1.0,1.0,1.0,,,23.0,20.0,14.0,,,3.0,57.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,22.0,28.0,17.0,15.0,20.0,22.0,19.0,30.0,,,7.0,4.0,108.0,91.0,11.0,199.0,7.0,108.0,4.0,91.0,11.0,199.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,279
35105077,,2013,ESC.PART.,SANTA CATARINA DE SENA COLEGIO EEIFM,privada,,,,37.0,92.0,,9001.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,4.0,4.0,45.0,44.0,0.0,0.0,5.0,26.0,21.0,28.0,19.0,15.0,21.0,26.0,54.0,62.0,34.0,1.0,89.0,1.0,1.0,1.0,0.0,0.0,29.0,26.0,20.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,55.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,42.0,42.0,30.0,23.0,30.0,23.0,0.0,0.0,0.0,0.0,9.0,2.0,177.0,53.0,11.0,230.0,9.0,177.0,4.0,108.0,13.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449
35107177,,2013,ESC.PART.,ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA,privada,,,,153.0,560.0,,9004.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,7.0,13.0,88.0,258.0,,,1.0,56.0,55.0,81.0,120.0,89.0,118.0,56.0,137.0,290.0,209.0,0.0,346.0,7.0,6.0,5.0,,,267.0,242.0,239.0,,,18.0,748.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,8.0,9.0,9.0,10.0,8.0,9.0,7.0,0.0,234.0,223.0,248.0,269.0,295.0,301.0,270.0,295.0,251.0,,,46.0,34.0,1269.0,1117.0,80.0,2386.0,46.0,1269.0,34.0,1117.0,80.0,2386.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,2.0,,,,,1.0,3.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,6.0,,,,,,,,0.0,3480
35105036,,2013,ESC.PART.,I L PERETZ COLEGIO EEIPSG UNIDADE II,privada,,,,87.0,257.0,,9002.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,4.0,5.0,32.0,56.0,,1.0,7.0,19.0,11.0,24.0,31.0,13.0,19.0,19.0,43.0,68.0,44.0,1.0,88.0,2.0,1.0,2.0,,,53.0,30.0,44.0,,,5.0,127.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,31.0,40.0,49.0,41.0,48.0,52.0,44.0,57.0,44.0,,,13.0,8.0,209.0,197.0,21.0,406.0,13.0,209.0,8.0,197.0,21.0,406.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,0.0,621
35151836,,2013,ESC.PART.,SENIOR COLEGIO,privada,,,,12.0,20.0,,6802.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,24.0,25.0,0.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
35134806,,2013,ESC.PART.,ETAPA COLEGIO DE EFM,privada,,,,105.0,388.0,,9004.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,,1.0,0.0,12.0,,,,0.0,,2.0,6.0,4.0,20.0,0.0,2.0,12.0,10.0,0.0,12.0,12.0,11.0,10.0,,,593.0,571.0,552.0,,,33.0,1716.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,38.0,40.0,48.0,55.0,59.0,133.0,129.0,95.0,125.0,,,10.0,11.0,240.0,482.0,21.0,722.0,10.0,240.0,11.0,482.0,21.0,722.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2450
35105028,,2013,ESC.PART.,CRISTO REI COLEGIO,privada,,,,46.0,90.0,,9002.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,2.0,3.0,24.0,52.0,,,5.0,16.0,11.0,21.0,27.0,12.0,16.0,16.0,37.0,60.0,39.0,0.0,76.0,2.0,1.0,1.0,,,35.0,18.0,24.0,,,4.0,77.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,32.0,34.0,54.0,55.0,43.0,38.0,42.0,37.0,39.0,,,11.0,8.0,218.0,156.0,19.0,374.0,11.0,218.0,8.0,156.0,19.0,374.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,0.0,527
35105041,,2013,ESC.PART.,MARIA IMACULADA COLEGIO EEIFM,privada,,,,57.0,160.0,,701.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,7.0,7.0,61.0,52.0,,,15.0,41.0,26.0,37.0,26.0,9.0,4.0,41.0,78.0,72.0,35.0,0.0,113.0,2.0,3.0,2.0,,,28.0,49.0,43.0,,,7.0,120.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,14.0,24.0,50.0,67.0,58.0,36.0,48.0,56.0,57.0,,,20.0,12.0,213.0,197.0,32.0,410.0,20.0,213.0,12.0,197.0,32.0,410.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,0.0,643
35104991,,2013,ESC.PART.,BENJAMIN CONSTANT COLEGIO,privada,,,,74.0,164.0,,9002.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,4.0,6.0,68.0,97.0,0.0,1.0,14.0,46.0,31.0,36.0,52.0,31.0,52.0,46.0,82.0,119.0,83.0,0.0,165.0,2.0,2.0,2.0,0.0,0.0,74.0,54.0,57.0,0.0,0.0,6.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,81.0,6.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,111.0,92.0,109.0,99.0,100.0,78.0,106.0,92.0,0.0,0.0,0.0,23.0,10.0,511.0,276.0,33.0,787.0,23.0,511.0,13.0,357.0,36.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218
35132287,,2013,ESC.PART.,POLIEDRO COLEGIO,privada,,,,63.0,109.0,,9002.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,78.0,66.0,114.0,0.0,0.0,8.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
35104985,,2013,ESC.PART.,BANDEIRANTES COLEGIO EFM,privada,,,,127.0,272.0,,9002.0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,13.0,0.0,0.0,578.0,555.0,526.0,0.0,0.0,40.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,215.0,241.0,308.0,0.0,0.0,0.0,28.0,0.0,954.0,28.0,954.0,0.0,0.0,28.0,954.0,28.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613
35175936,,2013,ESC.PART.,POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO,privada,,,,53.0,89.0,,9103.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,,3.0,0.0,42.0,,,,0.0,,6.0,25.0,11.0,26.0,0.0,6.0,42.0,36.0,0.0,42.0,3.0,3.0,2.0,,,91.0,93.0,68.0,,,8.0,252.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,58.0,58.0,86.0,89.0,88.0,103.0,102.0,135.0,132.0,,,13.0,14.0,379.0,472.0,27.0,851.0,13.0,379.0,14.0,472.0,27.0,851.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,0.0,1145
35809676,,2013,ESC.PART.,POLICIA MILITAR COLEGIO UNIDADE PENHA,privada,,,,67.0,124.0,,9101.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,2.0,5.0,22.0,87.0,,,,9.0,9.0,30.0,47.0,23.0,45.0,9.0,39.0,100.0,70.0,0.0,109.0,3.0,3.0,2.0,,,102.0,104.0,75.0,,,8.0,281.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,96.0,76.0,85.0,123.0,112.0,142.0,169.0,144.0,163.0,,,18.0,20.0,492.0,618.0,38.0,1110.0,18.0,492.0,20.0,618.0,38.0,1110.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.0,,,,,4.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,6.0,,,,,,,,0.0,1500
35296004,,2013,ESC.PART.,D AMBROSIO INSTITUTO EDUCACIONAL,privada,,,,13.0,60.0,,9105.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,56.0,33.0,31.0,,,4.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,120
35102076,,2013,ESC.PART.,SAO JOSE DE VILA MATILDE ESCOLA,privada,,,,86.0,178.0,,9102.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,3.0,9.0,44.0,160.0,0.0,0.0,0.0,25.0,25.0,49.0,84.0,46.0,55.0,25.0,74.0,179.0,130.0,0.0,204.0,3.0,4.0,3.0,0.0,0.0,95.0,113.0,91.0,0.0,0.0,10.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,0.0,115.0,98.0,118.0,119.0,145.0,127.0,132.0,155.0,139.0,0.0,0.0,28.0,22.0,595.0,553.0,50.0,1148.0,28.0,595.0,22.0,553.0,50.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651
35168828,,2013,ESC.PART.,ISAAC NEWTON ESCOLA UNIDADE II,privada,,,,36.0,79.0,,9102.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,1.0,6.0,15.0,72.0,,,,4.0,4.0,24.0,33.0,26.0,31.0,4.0,28.0,83.0,59.0,0.0,87.0,2.0,1.0,2.0,,,51.0,32.0,40.0,,,5.0,123.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,58.0,60.0,72.0,56.0,55.0,49.0,63.0,72.0,75.0,,,13.0,11.0,301.0,259.0,24.0,560.0,13.0,301.0,11.0,259.0,24.0,560.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,0.0,770
35805567,,2013,ESC.PART.,SAINT GERMAIN COLEGIO,privada,,,,23.0,46.0,,9102.0,VILA MATILDE,PENHA,PENHA,LESTE,,,,,,4.0,0.0,47.0,,,,0.0,,8.0,26.0,11.0,15.0,0.0,8.0,45.0,37.0,2.0,47.0,1.0,1.0,1.0,,,15.0,24.0,16.0,,,3.0,55.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,32.0,40.0,39.0,39.0,28.0,45.0,60.0,58.0,46.0,,,10.0,8.0,178.0,209.0,18.0,387.0,10.0,178.0,8.0,209.0,18.0,387.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,0.0,489
